entity_type,name_ukr,name_local,name_eng,common_abbreviation,country,collaboration_type,domain,ru_world_partners,political_affiliation,ideological_platform,russian_money,observer_border_violation,prorussian_statements,wiki_or_website,photo_link,regrets,short_description
людина,Маттео Сальвіні,Matteo Salvini,Matteo Salvini,,Italy,політик,polytics,,Lega Nord,right,https://www.dw.com/en/italy-probes-ties-between-salvinis-lega-party-and-russia-reports/a-49554133,,https://www.politico.eu/article/italys-salvini-says-west-should-rethink-sanctions-for-russia/,https://it.wikipedia.org/wiki/Matteo_Salvini,,,vice-president of the Government of Italy
людина,Маргарита Салтіні,Margherita Saltini,Margherita Saltini,,Italy,політик,polytics,,Forza Italia,right,,https://www.fakeobservers.org/biased-observation-database/details/saltini-margherita.html,,,,,"secretary General of the Community of Democratic Youth of Europe (DEMYC), member of the Forza Italia party"
людина,Лоренцо Фонтана ,Lorenzo Fontana,Lorenzo Fontana,,Italy,політик,polytics,,Lega per Salvini Premier (LSP),right,,https://decode39.com/4580/meet-the-new-putin-admiring-speaker-of-the-italian-lower-house/,https://www.ft.com/content/93fdba66-a437-43dc-9164-356d3b641258,https://it.wikipedia.org/wiki/Lorenzo_Fontana,,,"chairman of the Italian Parliament, ex-member of the European Parliament"
людина,Валеріо Чігнетті,Valerio Cignetti ,Valerio Cignetti ,,Italy,політик,polytics,,,right,,https://www.fakeobservers.org/biased-observation-database/details/cignetti-valerio.html,,https://en.wikipedia.org/wiki/Alliance_of_European_National_Movements,,,ex-general secretary of the Alliance of European National Movements (now defunct)
людина,Джузеппе Раффе,Giuseppe Raffe,Giuseppe Raffe,,Italy,політик,polytics,,Popolo della Libertà (PdL),right,,https://myrotvorets.center/criminal/raffa-dzhuzeppe/,,provincia.rc.it/istituzione/presidenza/il-presidente-dott-giuseppe-raffa,,,ex-president of the province of Reggio Calabria
людина,Сілвіо Берлусконі,Silvio Berlusconi,Silvio Berlusconi,,Italy,політик,polytics,,Forza Italia,right,,https://www.reuters.com/article/us-ukraine-crisis-russia-crimea-idUSKCN0RB1V420150911,https://www.dw.com/en/italy-berlusconi-says-comments-about-russian-invasion-were-misinterpreted/a-63506081,https://it.wikipedia.org/wiki/Silvio_Berlusconi,,,"ex-Prime minister of Italy, member of the Italian Senate"
людина,Антоніо Рацці,Antonio Razzi,Antonio Razzi,,Italy,політик,polytics,,Forza Italia,right,,https://www.fakeobservers.org/biased-observation-database/details/razzi-antonio.html,,https://it.wikipedia.org/wiki/Antonio_Razzi,,,ex-senator of Italy
людина,Массімільяно Ромео,Massimiliano Romeo,Massimiliano Romeo,,Italy,політик,polytics,,Lega per Salvini Premier (LSP),right,,https://www.tag43.it/romeo-capogruppo-lega-senato-mozione-annessione-crimea-annullata/,https://www.corriere.it/politica/22_ottobre_27/cosa-ha-detto-romeo-senato-compatti-ucraina-ma-serve-subito-iniziativa-pace-897dc646-55ed-11ed-be15-822086495e48.shtml,https://it.wikipedia.org/wiki/Massimiliano_Romeo,,,ex-senator of Italy
людина,Девід Борреллі,David Borrelli,David Borrelli,,Italy,політик,polytics,,Fratelli d'Italia (FdI) ,right,,,http://anton-shekhovtsov.blogspot.com/2016/02/human-rights-situation-in-crimea-brief.html,https://it.wikipedia.org/wiki/David_Borrelli_(politico),,,ex-member of the European Parliament
людина,Джанкарло Скотта,Giancarlo Scotta’,Giancarlo Scotta’,,Italy,політик,polytics,,Lega Nord,right,,,https://www.tango-noir.com/2018/06/16/full-list-of-members-of-the-european-parliament-who-voted-against-the-resolution-on-political-prisoners-in-russia/,https://it.wikipedia.org/wiki/Giancarlo_Scott%C3%A0,,,ex-member of the European Parliament
людина,Лаура Агеа,Laura Agea,Laura Agea,,Italy,політик,polytics,,Lega per Salvini Premier (LSP),right,,,http://anton-shekhovtsov.blogspot.com/2016/02/human-rights-situation-in-crimea-brief.html,https://it.wikipedia.org/wiki/Laura_Agea,,,ex-member of the European Parliament
людина,Маріо Боргеціо,Mario Borghezio,Mario Borghezio,,Italy,політик,polytics,,Lega Nord,right,,,https://www.tango-noir.com/2018/06/16/full-list-of-members-of-the-european-parliament-who-voted-against-the-resolution-on-political-prisoners-in-russia/,https://it.wikipedia.org/wiki/Mario_Borghezio,,,ex-member of the European Parliament
людина,Стефано Маулу,Stefano Maullu,Stefano Maullu,,Italy,політик,polytics,,Fratelli d'Italia (FdI) ,right,,https://www.fakeobservers.org/biased-observation-database/details/maullu-stefano.html,,https://it.wikipedia.org/wiki/Stefano_Maullu,,,ex-member of the European Parliament
людина,Фабріціо Бертот,Fabrizio Bertot,Fabrizio Bertot,,Italy,політик,polytics,,Popolo della Libertà (PdL),right,,https://www.fakeobservers.org/biased-observation-database/details/bertot-fabrizio.html,,https://it.wikipedia.org/wiki/Fabrizio_Bertot,,,ex-member of the European Parliament
людина,Фіорелло Провера,Fiorello Provera,Fiorello Provera,,Italy,політик,polytics,,Lega Nord,right,https://www.politico.eu/article/italian-right-lends-a-hand-to-pro-russian-separatists/,,,https://it.wikipedia.org/wiki/Fiorello_Provera,,,"ex-member of the European Parliament, head of the European Foundation for Freedom and Democracy"
людина,Ірен Піветті,Irene Pivetti,Irene Pivetti,,Italy,політик,polytics,,Italia Madre,right,,https://yalta-forum.com/News/5/,,https://it.wikipedia.org/wiki/Irene_Pivetti,,,ex-member of the Italian Parliament
людина,Клаудіо Д'Аміко,Claudio D’Amico,Claudio D’Amico,,Italy,політик,polytics,,Lega Nord,right,https://www.fakeobservers.org/biased-observation-database/details/damico-claudio.html,https://myrotvorets.center/criminal/damiko-klaudio/,,https://it.wikipedia.org/wiki/Claudio_D%27Amico,,,ex-member of the Italian Parliament
людина,Паоло Грімольді,Paoli Grimoldi,Paoli Grimoldi,,Italy,політик,polytics,,Lega Nord,right,,https://www.fakeobservers.org/biased-observation-database/details/paolo-grimoldi.html,,https://it.wikipedia.org/wiki/Paolo_Grimoldi,,,"ex-member of the Italian Parliament, initiator of the ""Friends of Putin Group"""
людина,Клаудіо Д'Аміко,Claudio D'Amico,Claudio D'Amico,,Italy,політик,polytics,,Lega Nord,right,,https://web.archive.org/web/20220822011032/https://www.editorialedomani.it/fatti/italia-soldi-cultura-putin-russia-jnobxpq4,,https://it.wikipedia.org/wiki/Claudio_D%27Amico,,,"ex-member of the Italian parliament, coordinator of the Russia-Lombardy association"
людина,Алессандро Бертольди,Alessandro Bertoldi,Alessandro Bertoldi,,Italy,політик,polytics,,Popolo della Libertà,right,,https://myrotvorets.center/criminal/bertoldi-alessandro/,,https://www.bertoldiconsulting.com/who-we-are/?lang=en,,,"ex-member of the Council of the Il Popolo della Libertà-Forza Italia party, president of the lobbying association"
людина,Лусіо Малано,Lucio Malan,Lucio Malan,.,Italy,політик,polytics,,Fratelli d'Italia (FdI) ,right,,http://anton-shekhovtsov.blogspot.com/2014/11/fake-monitors-observe-fake-elections-in.html,https://www.luciomalan.it/conflitti-e-strategie-intervista-al-senatore-lucio-malan-sulla-guerra-in-ucraina/,https://it.wikipedia.org/wiki/Lucio_Malan,,,ex-member of the Italian Senate
людина,Роберто Фіоре,Roberto Fiore,Roberto Fiore,,Italy,політик,polytics,,Forza Nuova,right,,https://theblacksea.eu/stories/italian-neofascist-leaders-message-to-local-business-invest-in-crimea/,https://tsargrad.tv/articles/roberto-fiore-italija-dolzhna-vyjti-iz-nato-ljudi-prozreli_617780,https://en.wikipedia.org/wiki/Roberto_Fiore,,,founder and leader of the Forza Nuova party
людина,Лука Кастелліні,Luca Castellini,Luca Castellini,,Italy,політик,polytics,,Forza Nuova,right,,,https://twitter.com/LucaCastellini,,,,deputy national secretary of Forza Nuova
людина,Алессандро Піана,Alessandro Piana,Alessandro Piana,,Italy,політик,polytics,,Lega Nord Liguria-Salvini,right,,,https://khpg.org/en/1476571836,,,,"regional councilor in the Imperia district, president of the legal group Lega Nord Liguria-Salvini"
людина,Бартоломео Амідеі,Bartolomeo Amidei,Bartolomeo Amidei,,Italy,політик,polytics,,Fratelli d'Italia (FdI) ,right,,https://myrotvorets.center/criminal/amidei-bartolomeo/,https://www.bbc.com/ukrainian/features-russian-39709132,https://it.wikipedia.org/wiki/Bartolomeo_Amidei,,,senator of Italy
людина,Франческа Донато,Francescа Donato,Francescа Donato,,Italy,політик,polytics,,Rinascita Repubblicana,right,,,https://marketnews.com/meps-vote-to-condem-russian-invasion-of-ukraine,https://it.wikipedia.org/wiki/Francesca_Donato_(politica),,,member of the European Parliament
людина,Анджело Чокка,Angelo Ciocca,Angelo Ciocca,,Italy,політик,polytics,,Lega Nord,right,,,https://www.tango-noir.com/2018/06/16/full-list-of-members-of-the-european-parliament-who-voted-against-the-resolution-on-political-prisoners-in-russia/,https://it.wikipedia.org/wiki/Angelo_Ciocca,,,member of the European Parliament
людина,Данило Оскар Ланчіні,Danilo Oscar Lancini,Danilo Oscar Lancini,,Italy,політик,polytics,,Lega Nord,right,,,https://www.tango-noir.com/2018/06/16/full-list-of-members-of-the-european-parliament-who-voted-against-the-resolution-on-political-prisoners-in-russia/,https://it.wikipedia.org/wiki/Danilo_Oscar_Lancini,,,member of the European Parliament
людина,Ізабелла Адінолфі,Isabella Adinolfi,Isabella Adinolfi,,Italy,політик,polytics,,Forza Italia (FI) ,right,,,http://anton-shekhovtsov.blogspot.com/2016/02/human-rights-situation-in-crimea-brief.html,https://it.wikipedia.org/wiki/Isabella_Adinolfi,,,member of the European Parliament
людина,Мара Біззотто,Mara Bizzotto,Mara Bizzotto,,Italy,політик,polytics,,Lega per Salvini Premier (LSP),right,https://www.observatoireturquie.fr/how-russia-supports-europes-far-right/,,https://mediavektor.org/4212-deputaty-evroparlamenta-kotorye-golosovali-protiv-associacii-s-ukrainoy-polnyy-spisok.html,https://it.wikipedia.org/wiki/Mara_Bizzotto,,,member of the European Parliament
людина,Марко Занні,Marco Zanni,Marco Zanni,,Italy,політик,polytics,,Lega per Salvini Premier (LSP),right,,,https://www.tango-noir.com/2018/06/16/full-list-of-members-of-the-european-parliament-who-voted-against-the-resolution-on-political-prisoners-in-russia/,https://it.wikipedia.org/wiki/Marco_Zanni,,,member of the European Parliament
людина,Роберто Чіамбетті,Roberto Ciambetti,Roberto Ciambetti,,Italy,політик,polytics,,Lega Nord,right,,https://www.fakeobservers.org/biased-observation-database/details/ciambetti-roberto.html,https://www.robertociambetti.net/ciambetti-a-mosca-spiega-ai-russi-la-svolta-di-salvini/,https://en.wikipedia.org/wiki/Roberto_Ciambetti,,1,"member of the European Committee of the Regions, president of the Veneto Regional Council, member of Liga Veneta–Lega Nord"
людина,Енріко Корсі,Enrico Corsi,Enrico Corsi,,Italy,політик,polytics,,Lega Nord Liguria-Salvini,right,,https://www.fakeobservers.org/biased-observation-database/details/corsi-enrico.html,,facebook.com/enricocorsiofficial/,,,"a member of the Italian far-right Northern League, the regional council of Veneto"
людина,Віто Коменчіні,Vito Comencini,Vito Comencini,,Italy,політик,polytics,,Lega per Salvini Premier (LSP),right,,https://en.interaffairs.ru/article/crimea-italian-mp-vito-comencini-remembers-italian-deportation-victims/,https://www.repubblica.it/politica/2022/03/14/news/vito_comencini_donbass_guerra_ucraina_putin-341357578/,https://it.wikipedia.org/wiki/Vito_Comencini,,,member of the Italian parliament
людина,Лучано Сандона,Luciano Sandonà,Luciano Sandonà,,Italy,політик,polytics,,Lega Nord,right,,https://khpg.org/en/1476571836,,https://www.lucianosandona.it/,,,member of the Parliament of the Veneto Region
людина,Савіно Спінеллі,Savino Spinelli,Savino Spinelli,,Italy,політик,polytics,,Forza Italia,right,,https://riafan.ru/23204313-mezhdunarodnii_nablyudatel_iz_italii_spinelli_otsenil_podgotovku_viborov_v_rossii,,,,,member of the Forza Italia party
людина,Раффаеле Карфі,Raffaele Karfi,Raffaele Karfi,,Italy,політик,polytics,,Lega Nord,right,,https://www.fakeobservers.org/biased-observation-database/details/karfi-raffaele.html,,,,,member of the Lega Nord party in Calabria
людина,Федеріко Арена,Federico Arena,Federico Arena,,Italy,політик,polytics,,Lega Nord,right,,https://www.fakeobservers.org/biased-observation-database/details/federico-arena.html,,,,,a member of the Lega Nord party
людина,Філіппо Феррара,Filippo Ferrara,Filippo Ferrara,,Italy,політик,polytics,,Lega Nord,right,,https://www.fakeobservers.org/biased-observation-database/details/ferrara-filippo.html,,,,,a member of the Lega Nord party
людина,Алесандро Мусоліно,Alessandro Musolino,Alessandro Musolino,,Italy,політик,polytics,,Forza Italia,right,,https://www.fakeobservers.org/biased-observation-database/details/musolino-alessandro.html,https://www.eureporter.co/tag/alessandro-musolino/,https://www.workersliberty.org/node/25187,,,member of the right-wing party Forza Italia
людина,Стефано Баргі,Stefano Bargi ,Stefano Bargi ,,Italy,політик,polytics,,Lega per Salvini Premier (LSP),right,,http://crimea-news.com/culture/2016/10/17/237705.html,,https://www.assemblea.emr.it/assemblea/consiglieri/bargi-stefano-1,,,member of the regional parliament of Emilia-Romagna
людина,Стефано Вальдегамбері,Stefano Valdegamberi,Stefano Valdegamberi,,Italy,політик,polytics,,Lega Nord,right,,http://www.friendsofcrimea.com/crimea-platform-statement-of-stefano-valdegamberi-member-of-coordinating-board-of-the-international-friends-of-crimea-association,https://www.larena.it/territori/citta/valdegamberi-l-ucraina-e-il-cuore-della-russia-la-nato-ha-provocato-spingendosi-troppo-ad-est-1.9209863,https://en.wikipedia.org/wiki/Stefano_Valdegamberi,,,"member of the regional council of Veneto, Northern League, member of the coordination board of the ""Friends of Crimea"" association"
людина,Мануель Вескові,Manuel Vescovi ,Manuel Vescovi ,,Italy,політик,polytics,,Lega Nord,right,,https://khpg.org/en/1476571836,,https://it.wikipedia.org/wiki/Manuel_Vescovi,,,member of the Italian Senate
людина,Серджио Дівіна,Sergio Divina,Sergio Divina,,Italy,політик,polytics,,Lega Nord,right,,https://myrotvorets.center/criminal/divina-serdzhio/,https://lenta.ru/news/2017/04/20/rusitaly/,https://it.wikipedia.org/wiki/Sergio_Divina,,,member of the Italian Senate
організація,Нова сила,Forza Nuova,Forza Nuova,,Italy,політик,polytics,,,right,,https://theblacksea.eu/stories/italian-neofascist-leaders-message-to-local-business-invest-in-crimea/,https://www.patriaindipendente.it/persone-e-luoghi/inchieste/eterni-fascisti-e-russia-eterna/,https://it.wikipedia.org/wiki/Forza_Nuova,,,right party
людина,Даніель ван дер Штуб,Daniel van der Stoep,Daniel van der Stoep,,Netherlands,політик,polytics,,Article 50,right,https://euromaidanpress.com/2019/11/12/what-surkovs-hacked-emails-tell-about-russias-hybrid-war-against-ukraine/,,,https://en.wikipedia.org/wiki/Dani%C3%ABl_van_der_Stoep,,,ex-member of the European Parliament
людина,Дерк-Як Еппінк,Derk-Jan Eppink,Derk-Jan Eppink,,Netherlands,політик,polytics,,JA21,right,,,https://www.brusselsreport.eu/2022/01/31/nato-membership-for-ukraine-would-be-a-bridge-too-far/,https://en.wikipedia.org/wiki/Derk_Jan_Eppink,,,ex-member of the European Parliament
людина,Андре Еліссен,André Elissen,André Elissen,,Netherlands,політик,polytics,,Partij voor de Vrijheid (PVV),right,,https://www.fakeobservers.org/biased-observation-database/details/elissen-andre.html,,https://nl.wikipedia.org/wiki/Andr%C3%A9_Elissen,,,ex-member of the European Parliament
людина,Ауке Зійльстра,Auke Zijlstra,Auke Zijlstra,,Netherlands,політик,polytics,,Partij voor de Vrijheid (PVV),right,,,https://www.4freerussia.org/full-list-of-members-of-the-european-parliament-who-voted-against-the-resolution-on-political-prisoners-in-russia/,https://nl.wikipedia.org/wiki/Auke_Zijlstra,,,ex-member of the European Parliament
людина,Олаф Штугер,Olaf Stuger,Olaf Stuger,,Netherlands,політик,polytics,,Partij voor de Vrijheid (PVV),right,,,https://www.4freerussia.org/full-list-of-members-of-the-european-parliament-who-voted-against-the-resolution-on-political-prisoners-in-russia/,https://nl.wikipedia.org/wiki/Olaf_Stuger,,,ex-member of the European Parliament
людина,Вікі Мейер,Vicky Maeijer,Vicky Maeijer,,Netherlands,політик,polytics,,Partij voor de Vrijheid (PVV),right,,,http://anton-shekhovtsov.blogspot.com/2015/06/state-of-eu-russia-relations-brief.html,https://en.wikipedia.org/wiki/Vicky_Maeijer,,,ex-member of the European Parliament
людина,Гірт Вільдерс,Geert Wilders,Geert Wilders,,Netherlands,політик,polytics,,Partij voor de Vrijheid (PVV),right,,,https://www.atlanticcouncil.org/in-depth-research-reports/report/the-kremlins-trojan-horses-3-0/#netherlands,https://en.wikipedia.org/wiki/Geert_Wilders,,,leader of the Freedom Party of the Netherlands
людина,Тьері Боде,Thierry Baudet,Thierry Baudet,,Netherlands,політик,polytics,,Forum voor Democratie (FVD),right,https://www.nu.nl/binnenland/6189264/dit-zijn-de-pro-poetin-adviseurs-van-thierry-baudet.html,,https://www.politico.eu/article/dutch-far-right-leader-baudet-had-ties-to-russia-report/,https://nl.wikipedia.org/wiki/Thierry_Baudet,,,"leader of the Forum for Democracy party, member of the Parliament of the Netherlands"
людина,Мішель Хугевеен,Michiel Hoogeveen,Michiel Hoogeveen,,Netherlands,політик,polytics,,JA21,right,,,https://www.ftm.eu/articles/putins-useful-idiots-in-the-european-parliament,https://en.wikipedia.org/wiki/Michiel_Hoogeveen,,,member of the European Parliament
людина,Роб Роокен,Rob Rooken,Rob Rooken,,Netherlands,політик,polytics,,JA21,right,,,https://www.ftm.eu/articles/putins-useful-idiots-in-the-european-parliament,https://en.wikipedia.org/wiki/Rob_Rooken,,,member of the European Parliament
людина,Роб Роос,Rob Roos,Rob Roos,,Netherlands,політик,polytics,,JA21,right,,,https://www.ftm.eu/articles/putins-useful-idiots-in-the-european-parliament,https://en.wikipedia.org/wiki/Rob_Roos,,,member of the European Parliament
людина,Марсель де Грааф,Marcel de Graaff,Marcel de Graaff,,Netherlands,політик,polytics,,Partij voor de Vrijheid (PVV),right,,,https://euobserver.com/eu-political/144283,https://en.wikipedia.org/wiki/Marcel_de_Graaff,,,member of the European Parliament
людина,Гідеон ван Мейєрен,Gideon van Meijeren,Gideon van Meijeren,,Netherlands,політик,polytics,,Forum voor Democratie (FVD),right,,,https://www.groene.nl/artikel/extreem-mild,https://nl.wikipedia.org/wiki/Gideon_van_Meijeren,,,member of The Hague City Council
людина,Пепіїн ван Хоувелінген,Pepijn Van Houwelingen,Pepijn Van Houwelingen,,Netherlands,політик,polytics,,Forum voor Democratie (FVD),right,,,https://netherlands.postsen.com/business/69526/Movie-Pepijn-van-Houwelingen-FVD-confronts-Sigrid-Kaag-D66-with-the-disastrous-consequences-of-sanctions.html,https://nl.wikipedia.org/wiki/Pepijn_van_Houwelingen,,,member of Parliament of the Netherlands
організація,Форум за демократію,Forum voor Democratie,Forum for Democracy,FvD,Netherlands,політик,polytics,,,right,,,https://www.atlanticcouncil.org/in-depth-research-reports/report/the-kremlins-trojan-horses-3-0/#netherlands,https://en.wikipedia.org/wiki/Forum_for_Democracy,,,right party
організація,Вірна відповідь 2021,Juiste Antwoord 2021,Right Answer 2021,JA21,Netherlands,політик,polytics,,,right,,,https://www.ukrinform.ru/rubric-world/3397917-predostavit-oruzie-ili-umirotvorat-agressora-parlament-niderlandov-debatiroval-o-situacii-v-ukraine.html,https://en.wikipedia.org/wiki/JA21,,,right party
організація,Партія свободи Нідерландів,Partij voor de Vrijheid ,Dutch Freedom Party,PVV,Netherlands,політик,polytics,,,right,,,,https://www.pvv.nl/component/content/article/37-fj-related/raymond-de-roon/7444-pvv-nederland-moet-over-oekraine-geen-confrontatie-aangaan-met-rusland.html,https://nl.wikipedia.org/wiki/Partij_voor_de_Vrijheid,,right party
людина,Адам Андрушкевич,Adam Andruszkiewicz,Adam Andruszkiewicz,,Poland,політик,polytics,,Prawo i Sprawiedliwość,right,"https://www.polityka.pl/tygodnikpolityka/kraj/1777038,1,o-co-chodzi-z-rosyjskimi-powiazaniami-wiceministra-andruszkiewicza.read",,,https://pl.wikipedia.org/wiki/Adam_Andruszkiewicz,,1,State secretary in the Office of the Prime minister
людина,Роман Гертих,Roman Giertych,Roman Giertych,,Poland,політик,polytics,,Liga Polskich Rodzin,right,https://texty.org.ua/articles/57116/Instrumenty_Kremla_jekskluzyvnyj_spysok_agentiv_rosijskogo_vplyvu-57116/,,https://www.tvp.info/58832427/rosyjska-propaganda-na-koncie-giertycha-mon-reaguje,https://pl.wikipedia.org/wiki/Roman_Giertych,,,ex-president of the Union of Polish Families
людина,Ян Рулевський,Jan Rulewski,Jan Rulewski,,Poland,політик,polytics,,Ruch Społeczny (RS),right,http://www.polukr.net/blog/2016/07/polscy-senatorowie-separatyzm-w-odessie-wszystkie-drogi-prowadza-moskwy/,https://www.tango-noir.com/2018/01/29/european-council-on-democracy-and-human-rights-presidential-election-in-crimea-is-fair-free-and-legitimate/,,https://pl.wikipedia.org/wiki/Jan_Rulewski,,1,ex-senator of Poland
людина,Конрад Рекас,Konrad Rękas,Konrad Rękas,,Poland,політик,polytics,,Zmiana,right,https://www.tango-noir.com/2018/01/29/european-council-on-democracy-and-human-rights-presidential-election-in-crimea-is-fair-free-and-legitimate/,,https://wiadomosci.wp.pl/rosyjskie-media-kolportuja-klamstwo-niestety-polak-w-tym-pomogl-6765800550435616a,https://pl.wikipedia.org/wiki/Konrad_R%C4%99kas,,,ex-speaker of the Lublin Regional Parliament
людина,Мирослав Піотровський,Mirosław Piotrowski,Mirosław Piotrowski,,Poland,політик,polytics,,"Ruch Prawdziwa Europa – Europa Christi (Ruch PE, RPE) ",right,,,https://niezalezna.pl/447701-braun-sykulski-i-piotrowski-podpisali-apel-chca-zakonczenia-wojny-o-ktorej-sprowokowanie-oskarzaja-ukraine,https://pl.wikipedia.org/wiki/Miros%C5%82aw_Piotrowski,,,ex-member of the European Parliament
людина,Роберт Івашкевич,Robert Iwaszkiewicz,Robert Iwaszkiewicz,,Poland,політик,polytics,,Konfederacja Wolność i Niepodległość,right,https://jagiellonia.org/mysl-polska-kresy-pl-geopolityka-org-etc-sa-kanalami-szerzenia-rosyjskich-wplywow-w-polsce-opublikowano-korespondencje-kremlowskich-urzednikow-rappoport-leaks/,,http://anton-shekhovtsov.blogspot.com/2015/06/state-of-eu-russia-relations-brief.html,https://pl.wikipedia.org/wiki/Robert_Iwaszkiewicz,,,ex-member of the European Parliament
людина,Сильвестр Хрущ,Sylwester Chruszcz,Sylwester Chruszcz,,Poland,політик,polytics,,Liga Polskich Rodzin,right,https://www.newsweek.pl/polska/polityka/sylwester-chruszcz-robi-interesy-z-rosja-i-buduje-bazy-nato/mf2vj3g,https://wiadomosci.onet.pl/tylko-w-onecie/sylwester-chruszcz-nie-popieram-putina-niech-on-spada-na-drzewo/cr6q6b6,https://oko.press/zmienny-jak-posel-chruszcz-kolejny-narodowiec-dolacza-do-pis-czy-na-pewno-nie-lubi-juz-putina/,https://pl.wikipedia.org/wiki/Sylwester_Chruszcz,,,ex-member of the European Parliament
людина,Анджей Романек,Andrzej Romanek,Andrzej Romanek,,Poland,політик,polytics,,Solidarna Polska,right,https://myrotvorets.news/kremlivska-ahentura-u-krainakh-yevrop/,,,https://pl.wikipedia.org/wiki/Andrzej_Romanek,,,ex-member of the Polish Parliament
людина,Гжегож Браун,Grzegorz Braun,Grzegorz Braun,,Poland,політик,polytics,,Konfederacja Wolność i Niepodległość,right,https://oko.press/posel-polskiego-sejmu-promuje-prorosyjskie-oswiadczenie/,,https://niezalezna.pl/447701-braun-sykulski-i-piotrowski-podpisali-apel-chca-zakonczenia-wojny-o-ktorej-sprowokowanie-oskarzaja-ukraine,https://pl.wikipedia.org/wiki/Grzegorz_Braun,,,ex-member of the Polish Parliament
людина,Зиґмунт Вжодак,Zygmunt Wrzodak,Zygmunt Wrzodak,,Poland,політик,polytics,,Narodowy Kongres Polski (NKP) ,right,,,https://www.fakt.pl/polityka/polscy-politycy-chwala-putina-ci-politycy-sa-fanami-putina/tm17k15,https://pl.wikipedia.org/wiki/Zygmunt_Wrzodak,,,ex-member of the Polish Parliament
людина,Януш Корвін Мікке,Janusz Korwin Mikke,Janusz Korwin Mikke,,Poland,політик,polytics,,Konfederacja Wolność i Niepodległość,right,,,https://wiadomosci.wp.pl/janusz-korwin-mikke-potepiany-za-skandaliczne-wpisy-o-zbrodniach-w-ukrainie-bedzie-wniosek-o-kare-6755349484862080a,https://pl.wikipedia.org/wiki/Janusz_Korwin-Mikke,,,ex-member of the Polish Parliament
людина,Ярослав Громадзкі,Jarosław Gromadzki,Jarosław Gromadzki,,Poland,політик,polytics,,Normalny Kraj,right,,https://www.fakeobservers.org/biased-observation-database/details/gromadzki-jaroslaw.html,,https://pl.wikipedia.org/wiki/Jaros%C5%82aw_Gromadzki,,,ex-member of the Polish Parliament
людина,Яцек Вілк,Jacek Wilk,Jacek Wilk,,Poland,політик,polytics,,Konfederacja Wolność i Niepodległość,right,,https://www.mfaua.org/ru/projects/nezakonnye-vyzyty-ynostrannykh-hrazhdan-na-terrytoryiu-okkupyrovannoho-kryma-v-fevrale-mae-2018-ytohy-monytorynha,,https://pl.wikipedia.org/wiki/Jacek_Wilk,,,ex-member of the Polish Parliament
людина,Бартош Бекієр,Bartosz Bekier,Bartosz Bekier,,Poland,політик,polytics,,Obóz Narodowo-Radykalny (ONR,right,https://liberte.pl/walczac-kultura-rosyjska-siatka-wplywow-w-polsce/,,https://oko.press/lider-faszyzujacej-falangi-domaga-sie-w-moskwie-przylaczenia-do-polski-lwowa/,https://frontstory.pl/index/bekier-bartosz/,,,the leader of the right-wing radical organization Falanga
людина,Давид Березицький,Dawid Berezicki,Dawid Berezicki,,Poland,політик,polytics,,Obóz Wielkiej Polski,right,https://informnapalm.org/ua/yak-kreml-finansuye-polskyh-radykaliv-zavdannya-oplata-zvit-u-moskvu/,,https://regnum.ru/news/polit/3459787.html,https://sanctions.nazk.gov.ua/ru/sanction-person/14568/,,,"leader of the right-wing radical organization OWP (""Camp of Greater Poland/Oboz Wielkiej Polski"")"
людина,Ярослав Августиняк,Jarosław Augustyniak,Jarosław Augustyniak,,Poland,політик,polytics,,Zmiana,right,,,https://webcache.googleusercontent.com/search?q=cache:KcwzXkmc-mcJ:https://pl.sputniknews.com/author_jaroslaw_augustyniak/&cd=12&hl=uk&ct=clnk&gl=ua,https://pl.wikipedia.org/wiki/Jaros%C5%82aw_Augustyniak,,,"publicist, ex-deputy chairman of the ""Change"" party"
людина,Кшиштоф Босак,Krzysztof Bosak,Krzysztof Bosak,,Poland,політик,polytics,,Konfederacja Wolność i Niepodległość,right,,,"https://www.onet.pl/informacje/onetwiadomosci/bosak-sankcje-ktore-rosji-nie-powala-a-zarzna-gospodarke-to-nie-sztuka/ndqlrwm,79cfc278",https://pl.wikipedia.org/wiki/Krzysztof_Bosak,,,member of the Polish Parliament
людина,Роберт Вінніцкі,Robert Winnicki,Robert Winnicki,,Poland,політик,polytics,,Konfederacja Wolność i Niepodległość,right,,,"https://polskieradio24.pl/130/8358/artykul/2887558,robert-winnicki-rosja-licytuje-wplyw-na-ksztalt-europy-srodkowowschodniej",https://pl.wikipedia.org/wiki/Robert_Winnicki,,,member of the Polish Parliament
організація,"Коаліція за відновлення республіки, свободи та надії",Koalicja Odnowy Rzeczypospolitej Wolność i Nadziej,"Coalition for the Restoration of the Republic, Freedom and Hope",KORWiN,Poland,політик,polytics,,,right,,,https://www.tvp.info/60510608/janusz-korwin-mikke-chwali-rosjan-konfederacja-uderza-w-ukraincow-co-na-to-sondaze,https://pl.wikipedia.org/wiki/KORWiN,,,right party
організація,Конфедерація свободи і незалежності,Konfederacja Wolność i Niepodległość,Confederation of Freedom and Independence,,Poland,політик,polytics,,,right,,,https://oko.press/w-imie-putina-przygody-konfederacji-z-antyukrainska-propaganda/,https://pl.wikipedia.org/wiki/Konfederacja_Wolno%C5%9B%C4%87_i_Niepodleg%C5%82o%C5%9B%C4%87,,,right party
